,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
4359,Sting in the Tail - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:7jM1tTIlotuPxmENaKXUKE,2013-12-02,277973,30,0.575,0.106,0.911,0.00565,0.703,-6.111,0.0571,145.007,4
4360,Can't Live Without You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:5ZkAQhSFz3dHKTjFFerBaM,2013-12-02,233666,30,0.578,0.108,0.948,2.42e-05,0.988,-3.829,0.0736,140.047,4
4361,Pictured Life - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4KV8DwkeRRlyWXXeRie72A,2013-12-02,237080,29,0.666,0.15,0.937,0.0,0.98,-3.552,0.04,130.014,4
4362,Speedy's Coming - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0XXeyL3nXiCX74uyRgrjGk,2013-12-02,257213,29,0.646,0.0153,0.906,0.00155,0.954,-4.867,0.0724,140.061,4
4363,Born to Touch Your Feelings - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6nTW5rW1z6cFHKxYdsSLDe,2013-12-02,375306,32,0.434,0.266,0.66,1.07e-06,0.913,-5.452,0.0304,155.977,3
4364,The Best Is yet to Come - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1ObIahcAUcEgTJYkFomUgi,2013-12-02,303413,32,0.563,0.42,0.682,0.0,0.948,-5.704,0.0456,140.129,4
4365,Dancing with the Moonlight - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4cjUcxdms6DHPQT665btrt,2013-12-02,239026,30,0.515,0.3,0.946,9.68e-06,0.957,-4.158,0.145,167.965,4
4366,In Trance (with Cäthe) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:7II3DE1GIkFqm2M3cqTlWy,2013-12-02,274386,31,0.45,0.149,0.783,0.0,0.81,-4.483,0.043,136.02,4
4367,When You Came into My Life - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:3M4EYsmajeYmgr36BNNS2Z,2013-12-02,305013,38,0.526,0.325,0.624,0.00374,0.986,-6.41,0.0335,125.992,4
4368,Delicate Dance (Matthias Solo) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:2C44J0kF0cQcG8tgYp6BKe,2013-12-02,310520,29,0.501,0.483,0.919,0.314,0.963,-6.594,0.0439,164.969,4
4369,Love Is the Answer (Rudolf Solo) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:2TNsNH1y4Y8mTgGLLEx71a,2013-12-02,270786,29,0.261,0.897,0.388,0.00465,0.827,-10.35,0.03,168.624,3
4370,Follow Your Heart - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4JbGRlyTPbLrw6y5jKfFnB,2013-12-02,167160,30,0.492,0.837,0.457,0.0,0.875,-7.374,0.0355,88.524,4
4371,Send Me an Angel - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:3IIdX1rcK35pKEEIH1tHph,2013-12-02,236373,41,0.492,0.739,0.45,0.0,0.958,-7.071,0.0318,109.986,4
4372,Where the River Flows - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0eTOTHZ7O2R8oivksCIYjB,2013-12-02,238520,28,0.526,0.232,0.685,0.0,0.954,-5.386,0.0314,109.897,4
4373,Passion Rules the Game - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1bdXas0AjamTaAWG22oI1v,2013-12-02,346120,31,0.564,0.339,0.784,6.28e-06,0.993,-5.366,0.0492,101.015,4
4374,Rock You Like a Hurricane (with Johannes Strate) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4puxcWmFcIa1KnF2QCsis0,2013-12-02,298653,36,0.583,0.538,0.873,6.67e-06,0.965,-5.271,0.0493,124.027,4
4375,Hit Between the Eyes - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4tSjfIL4Ioukgg5xTDii7s,2013-12-02,285280,26,0.576,0.0191,0.896,2.68e-05,0.895,-3.891,0.039,142.051,4
4376,Rock 'n' Roll Band - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:7nq17PGdgT17BfsgoWXzfs,2013-12-02,272226,26,0.47,0.107,0.954,0.00106,0.973,-4.268,0.0759,171.953,4
4377,Blackout - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6rXmZATMmDF8GR7DM83euC,2013-12-02,297640,27,0.434,0.119,0.9,0.0199,0.957,-4.804,0.0686,171.939,4
4378,Still Loving You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0PSySIirtjzyPK4hpgZlRs,2013-12-02,223133,46,0.489,0.832,0.432,0.000159,0.986,-7.537,0.034,108.019,4
4379,Big City Nights - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:71F9Fr3dFwMMEtauxs9i2I,2013-12-02,271253,30,0.61,0.173,0.874,2.37e-06,0.823,-5.899,0.0798,124.023,4
4380,Wind of Change (with Morten Harket) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4iKTbuGckmJaWQAyKDR7Q7,2013-12-02,331293,53,0.282,0.784,0.476,0.0,0.988,-5.997,0.0385,167.055,3
4381,No One Like You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:5VYSCgOc3JiBQ0j7RYRubI,2013-12-02,279333,34,0.68,0.332,0.859,0.0,0.982,-4.023,0.0474,115.943,4
4382,When the Smoke Is Going Down - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4H8pOSgzSBkoZmjgZ0fOlf,2013-12-02,225173,37,0.506,0.219,0.699,0.0,0.854,-5.414,0.0353,110.172,4
4383,Sting in the Tail - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:78JQPosWCvBtKJwurI6PGw,2013-11-29,277973,12,0.575,0.106,0.911,0.00565,0.703,-6.111,0.0571,145.007,4
4384,Can't Live Without You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0PbDE5OvZUgw5KJiKpXzq8,2013-11-29,233666,11,0.578,0.108,0.948,2.42e-05,0.988,-3.829,0.0736,140.047,4
4385,Pictured Life - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1GBh30WDFCYJjTvByFtT0F,2013-11-29,237080,10,0.666,0.15,0.937,0.0,0.98,-3.552,0.04,130.014,4
4386,Speedy's Coming - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4bOQcydRN0Pp5BOJdb0lvX,2013-11-29,257213,10,0.646,0.0153,0.906,0.00155,0.954,-4.867,0.0724,140.061,4
4387,Born to Touch Your Feelings - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:7cvfJtsWsTv8OVTRuMeVhD,2013-11-29,375306,12,0.434,0.266,0.66,1.07e-06,0.913,-5.452,0.0304,155.977,3
4388,The Best Is yet to Come - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6zv7FITjghbRPLZGZXyCeA,2013-11-29,303413,12,0.563,0.42,0.682,0.0,0.948,-5.704,0.0456,140.129,4
4389,Dancing with the Moonlight - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0uPuLNSEJxp9TSjLDcHTuO,2013-11-29,239026,14,0.515,0.3,0.946,9.68e-06,0.957,-4.158,0.145,167.965,4
4390,In Trance (with Cäthe) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:4ds07hWCOk3H0AX1bMxJzc,2013-11-29,274386,13,0.45,0.149,0.783,0.0,0.81,-4.483,0.043,136.02,4
4391,When You Came into My Life - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6qOB8dzUMc6OXzfSLRcmaf,2013-11-29,305013,14,0.526,0.325,0.624,0.00374,0.986,-6.41,0.0335,125.992,4
4392,Delicate Dance (Matthias Solo) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6GmpKmbdg2gNtFbEfqSpbH,2013-11-29,310520,10,0.501,0.483,0.919,0.314,0.963,-6.594,0.0439,164.969,4
4393,Love Is the Answer (Rudolf Solo) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0T6vu1mUtZYSa9h2ESwfeW,2013-11-29,270786,11,0.261,0.897,0.388,0.00465,0.827,-10.35,0.03,168.624,3
4394,Follow Your Heart - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:7GjGDvXoKeoQAa0O3MbWRW,2013-11-29,167160,12,0.492,0.837,0.457,0.0,0.875,-7.374,0.0355,88.524,4
4395,Send Me an Angel - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1tY5mAPaz4AcFgBVm3Ax0O,2013-11-29,236373,19,0.492,0.739,0.45,0.0,0.958,-7.071,0.0318,109.986,4
4396,Where the River Flows - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:17dotN0HOGEMxEnwjrWtpb,2013-11-29,238520,10,0.526,0.232,0.685,0.0,0.954,-5.386,0.0314,109.897,4
4397,Passion Rules the Game - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1fhXZFGrI9gOz5KPs3IjXS,2013-11-29,346120,10,0.564,0.339,0.784,6.28e-06,0.993,-5.366,0.0492,101.015,4
4398,Rock You Like a Hurricane (with Johannes Strate) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:1n8jaScdu7IZwVNe3ghCST,2013-11-29,298653,16,0.583,0.538,0.873,6.67e-06,0.965,-5.271,0.0493,124.027,4
4399,Hit Between the Eyes - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0LJbabQk58jeom1w6lwCL7,2013-11-29,285280,9,0.576,0.0191,0.896,2.68e-05,0.895,-3.891,0.039,142.051,4
4400,Rock 'n' Roll Band - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:19Xflj5Y079IRDS3Pq4yPW,2013-11-29,272226,8,0.47,0.107,0.954,0.00106,0.973,-4.268,0.0759,171.953,4
4401,Blackout - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0JfaqDcDSmSdjmts4ejBBt,2013-11-29,297640,9,0.434,0.119,0.9,0.0199,0.957,-4.804,0.0686,171.939,4
4402,Still Loving You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:0NEJB26CQfl9zFM0EhXIxT,2013-11-29,223133,20,0.489,0.832,0.432,0.000159,0.986,-7.537,0.034,108.019,4
4403,Big City Nights - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:6uXfne3M2qhdy0pQgTSfl4,2013-11-29,271253,12,0.61,0.173,0.874,2.37e-06,0.823,-5.899,0.0798,124.023,4
4404,Wind of Change (with Morten Harket) - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:2ZyOx6Rk3A0uJVuwEqkBWQ,2013-11-29,331293,29,0.282,0.784,0.476,0.0,0.988,-5.997,0.0385,167.055,3
4405,No One Like You - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:2Dn9NBPHOs5Ht1J9fXbs7C,2013-11-29,279333,12,0.68,0.332,0.859,0.0,0.982,-4.023,0.0474,115.943,4
4406,When the Smoke Is Going Down - MTV Unplugged,MTV Unplugged,Scorpions,spotify:track:3DStrGxZwKrv2IzeYA29BQ,2013-11-29,224253,14,0.506,0.219,0.699,0.0,0.855,-5.414,0.0353,110.172,4
4407,Where the River Flows (feat. Ina Müller),MTV Unplugged,Scorpions,spotify:track:2WYq6tDST5Lw39vE647dwj,2013-11-29,236000,9,0.551,0.295,0.603,0.0,0.259,-4.496,0.0259,109.912,4
4408,Rhythm of Love,Comeblack,Scorpions,spotify:track:6oIWMn8WAMSXzNqmTtd8LS,2012-01-11,219466,5,0.523,0.00291,0.882,0.0184,0.092,-4.156,0.0356,90.03,4
4409,No One Like You,Comeblack,Scorpions,spotify:track:4YTpdzFseSet4tuSZXquVq,2012-01-11,246533,14,0.601,0.014,0.928,0.000113,0.151,-4.38,0.0481,115.999,4
4410,The Zoo,Comeblack,Scorpions,spotify:track:3oErJ1GdqorG1XIph0gan4,2012-01-11,338320,5,0.637,0.00287,0.808,0.00532,0.399,-5.296,0.0373,102.0,4
4411,Rock You Like a Hurricane,Comeblack,Scorpions,spotify:track:1kFQxTCGUXdxHP72MNuJRG,2012-01-11,255573,32,0.587,0.000261,0.891,0.00454,0.314,-3.381,0.0361,124.005,4
4412,Blackout,Comeblack,Scorpions,spotify:track:1GSAbBsgD4tQKpf6lXs8DF,2012-01-11,228933,11,0.435,0.000152,0.965,0.135,0.267,-4.625,0.0779,176.088,4
4413,Wind of Change,Comeblack,Scorpions,spotify:track:0pmILvC9KMHsbUkByTtcPv,2012-01-11,308866,9,0.491,0.00511,0.613,0.0,0.107,-5.567,0.0266,75.907,4
4414,Still Loving You,Comeblack,Scorpions,spotify:track:06iZ5QSBhY8024NQ56H1ar,2012-01-11,403453,24,0.282,0.0047,0.605,0.00144,0.103,-4.916,0.0294,103.929,4
4415,Tainted Love,Comeblack,Scorpions,spotify:track:3BIuwtIDLVcLRHeojfmGcz,2012-01-11,207506,3,0.503,0.000131,0.907,0.00215,0.123,-4.278,0.0546,137.999,4
4416,Children of the Revolution,Comeblack,Scorpions,spotify:track:7AJuoTjI4lRDNiq704doys,2012-01-11,213386,2,0.435,0.000401,0.904,0.0569,0.309,-3.614,0.0624,131.955,4
4417,Across the Universe,Comeblack,Scorpions,spotify:track:2jFD7LuztdpmFbPuAivBgI,2012-01-11,197613,2,0.427,0.699,0.372,0.0,0.143,-7.477,0.0298,165.915,4
4418,Tin Soldier,Comeblack,Scorpions,spotify:track:4cbyAySx50yGBew2bNSQrX,2012-01-11,194360,1,0.613,0.016,0.845,1.62e-05,0.076,-4.962,0.0434,115.022,4
4419,All Day And All of the Night,Comeblack,Scorpions,spotify:track:7aQH9VCSUdr41CXTh1Uqrt,2012-01-11,195800,2,0.625,0.0017,0.955,0.0258,0.0791,-4.433,0.0526,133.045,4
4420,Ruby Tuesday,Comeblack,Scorpions,spotify:track:6NRttDV5DkBrXarLSUKu35,2012-01-11,235306,2,0.552,0.0237,0.633,0.00348,0.176,-5.206,0.0263,98.999,4
4421,Big City Nights - 2011 Version,Comeblack,Scorpions,spotify:track:2LdACQwx9dKMQjUn2hlknJ,2012-01-11,232946,7,0.512,0.000409,0.94,0.15,0.0877,-3.31,0.0499,137.047,4
4422,Still Loving You - Je t'aime encore (feat. Amandine Bourgeois),Comeblack,Scorpions,spotify:track:6rCRFhaKMFCNXTqWDMl8jI,2012-01-11,403653,2,0.287,0.0181,0.622,4.74e-05,0.0918,-4.819,0.0311,103.867,4
4423,Shapes Of Things,Comeblack,Scorpions,spotify:track:03OPLJj1hMOheXYAgLlxHY,2012-01-11,200626,1,0.576,0.000234,0.948,0.00798,0.0864,-4.419,0.0487,127.996,4
4424,Rhythm of Love,Comeblack,Scorpions,spotify:track:15cFO0NZSus70YlSyWzXfc,2011-11-04,219466,19,0.523,0.00291,0.882,0.0184,0.092,-4.156,0.0356,90.03,4
4425,No One Like You,Comeblack,Scorpions,spotify:track:6HxMb9CPHQjDhZUG1uG8jM,2011-11-04,246533,24,0.601,0.014,0.928,0.000113,0.151,-4.38,0.0481,115.999,4
4426,The Zoo,Comeblack,Scorpions,spotify:track:3OX6d3q3siljtKlA2COKMq,2011-11-04,338320,18,0.637,0.00287,0.808,0.00532,0.399,-5.296,0.0373,102.0,4
4427,Rock You Like a Hurricane,Comeblack,Scorpions,spotify:track:6J1G0Y3F8oxuswhdwJowhT,2011-11-04,255573,38,0.587,0.000261,0.891,0.00454,0.314,-3.381,0.0361,124.005,4
4428,Blackout,Comeblack,Scorpions,spotify:track:22655BTugzQPcm3pHiq19U,2011-11-04,228933,16,0.435,0.000152,0.965,0.135,0.267,-4.625,0.0779,176.088,4
4429,Wind of Change,Comeblack,Scorpions,spotify:track:5eiQpHSh5VqrzCwmkJC3yw,2011-11-04,308866,24,0.491,0.00511,0.613,0.0,0.107,-5.567,0.0266,75.907,4
4430,Still Loving You,Comeblack,Scorpions,spotify:track:0qlZQGo9f7Ea24PPLnXq2R,2011-11-04,403453,51,0.282,0.0047,0.605,0.00144,0.103,-4.916,0.0294,103.929,4
4431,Tainted Love,Comeblack,Scorpions,spotify:track:6gE6PlCBbQ5XKOAbXwtvJg,2011-11-04,207506,21,0.503,0.000131,0.907,0.00215,0.123,-4.278,0.0546,137.999,4
4432,Children of the Revolution,Comeblack,Scorpions,spotify:track:5y9RKR7oFFUxSN6hcbwdPh,2011-11-04,213386,13,0.435,0.000401,0.904,0.0569,0.309,-3.614,0.0624,131.955,4
4433,Across the Universe,Comeblack,Scorpions,spotify:track:5GAizVZORcjyEzulegdqUI,2011-11-04,197613,15,0.427,0.699,0.372,0.0,0.143,-7.477,0.0298,165.915,4
4434,Tin Soldier,Comeblack,Scorpions,spotify:track:7oUQMDjjz9M4bA0NJypQm5,2011-11-04,194360,12,0.613,0.016,0.845,1.62e-05,0.076,-4.962,0.0434,115.022,4
4435,All Day And All of the Night,Comeblack,Scorpions,spotify:track:2t7yniEaFmW8MTWlDzCzxT,2011-11-04,195800,14,0.625,0.0017,0.955,0.0258,0.0791,-4.433,0.0526,133.045,4
4436,Ruby Tuesday,Comeblack,Scorpions,spotify:track:60GsVTvWbdbMCUF4bzUyiX,2011-11-04,234413,14,0.551,0.0237,0.633,0.00348,0.183,-5.206,0.0261,99.012,4
4437,Still Loving You - Je t'aime encore (feat. Amandine Bourgeois),Comeblack,Scorpions,spotify:track:2pU5ftWcAue8NkQ34BQcyL,2011-11-04,403653,19,0.287,0.0181,0.622,4.74e-05,0.0918,-4.819,0.0311,103.867,4
4438,Shapes Of Things,Comeblack,Scorpions,spotify:track:3j5MwerXjuQeF2AATNWVcY,2011-11-04,200626,11,0.576,0.000234,0.948,0.00798,0.0864,-4.419,0.0487,127.996,4
4439,Rhythm of Love,Comeblack,Scorpions,spotify:track:3VDfLfd7lfCU3MTIXNqfR3,2011-11-04,219466,44,0.523,0.00291,0.882,0.0184,0.092,-4.156,0.0356,90.03,4
4440,No One Like You,Comeblack,Scorpions,spotify:track:5hVepr5CHiTGtJY5bP4i5n,2011-11-04,246533,59,0.601,0.014,0.928,0.000113,0.151,-4.38,0.0481,115.999,4
4441,The Zoo,Comeblack,Scorpions,spotify:track:0tkdwKUikUvk1WklgF5zXL,2011-11-04,338320,43,0.637,0.00287,0.808,0.00532,0.399,-5.296,0.0373,102.0,4
4442,Rock You Like a Hurricane,Comeblack,Scorpions,spotify:track:46QazXxQS0B31CnbRCy8CV,2011-11-04,255573,64,0.587,0.000261,0.891,0.00454,0.314,-3.381,0.0361,124.005,4
4443,Blackout,Comeblack,Scorpions,spotify:track:60yO3pbORvvgl69He3KR45,2011-11-04,228933,40,0.435,0.000152,0.965,0.135,0.267,-4.625,0.0779,176.088,4
4444,Wind of Change,Comeblack,Scorpions,spotify:track:5WSsTyBvMEFG3ac6JKb9gY,2011-11-04,308866,53,0.491,0.00511,0.613,0.0,0.107,-5.567,0.0266,75.907,4
4445,Still Loving You,Comeblack,Scorpions,spotify:track:0RdUX4WE0fO30VnlUbDVL6,2011-11-04,403453,73,0.282,0.0047,0.605,0.00144,0.103,-4.916,0.0294,103.929,4
4446,Tainted Love,Comeblack,Scorpions,spotify:track:1abFEUbbAk8kQNOzy301Qt,2011-11-04,207506,43,0.503,0.000131,0.907,0.00215,0.123,-4.278,0.0546,137.999,4
4447,Children of the Revolution,Comeblack,Scorpions,spotify:track:4D3er4MMJDsRR2Oj6ESWM1,2011-11-04,213386,35,0.435,0.000401,0.904,0.0569,0.309,-3.614,0.0624,131.955,4
4448,Across the Universe,Comeblack,Scorpions,spotify:track:0EOo4bO2Oiido5FnB7mVFN,2011-11-04,197613,39,0.427,0.699,0.372,0.0,0.143,-7.477,0.0298,165.915,4
4449,Tin Soldier,Comeblack,Scorpions,spotify:track:2tI4ytlAAEAamURrvpabG2,2011-11-04,194360,33,0.613,0.016,0.845,1.62e-05,0.076,-4.962,0.0434,115.022,4
4450,All Day And All of the Night,Comeblack,Scorpions,spotify:track:3U2jFfAKLibYHK3ARtyc5I,2011-11-04,195800,36,0.625,0.0017,0.955,0.0258,0.0791,-4.433,0.0526,133.045,4
4451,Ruby Tuesday,Comeblack,Scorpions,spotify:track:7utyUj2Clh0t5M77IA78u0,2011-11-04,235306,37,0.552,0.0237,0.633,0.00348,0.176,-5.206,0.0263,98.999,4
4452,Raised on Rock,Sting In The Tail,Scorpions,spotify:track:3ddUst3JhFGO4qs9tHUNjJ,2010-08-30,238720,1,0.534,0.00833,0.971,0.00496,0.276,-4.074,0.0777,125.051,4
4453,Sting in the Tail,Sting In The Tail,Scorpions,spotify:track:2JUsE7jp8G6et0IsXQmVx1,2010-08-30,192920,0,0.558,0.00615,0.953,0.0211,0.183,-4.155,0.0545,148.058,4
4454,Slave Me,Sting In The Tail,Scorpions,spotify:track:7fopwcBNP8ukdDMgRrBfRe,2010-08-30,165133,0,0.32,0.0218,0.919,0.00057,0.141,-3.436,0.0992,202.003,4
4455,The Good Die Young,Sting In The Tail,Scorpions,spotify:track:5ZgweRTBoJNpBX8lvms6ky,2010-08-30,314426,2,0.367,0.013,0.832,3.04e-06,0.121,-4.757,0.0442,164.014,4
4456,No Limit,Sting In The Tail,Scorpions,spotify:track:7ELYyzzOb1dYCiEPZeQfDv,2010-08-30,203346,0,0.544,0.000262,0.953,0.823,0.231,-4.556,0.0531,140.088,4
4457,Rock Zone,Sting In The Tail,Scorpions,spotify:track:0Ukl67og9whFT9GnqmpdFR,2010-08-30,197706,0,0.418,0.000144,0.988,0.159,0.376,-3.863,0.0825,163.967,4
4458,Lorelei,Sting In The Tail,Scorpions,spotify:track:2Q8bBl1ZBQW61cdOuU7ZKb,2010-08-30,272906,2,0.486,0.188,0.519,0.0,0.13,-5.886,0.0284,131.994,4
4459,Turn You On,Sting In The Tail,Scorpions,spotify:track:5bTwNj1W6jBDyFbHuDwAwk,2010-08-30,263706,0,0.486,0.00521,0.961,0.0397,0.266,-3.936,0.0636,140.035,4
4460,Let's Rock,Sting In The Tail,Scorpions,spotify:track:0kdBD2HACrP8q6pf5F3913,2010-08-30,200613,0,0.507,0.000342,0.924,0.00696,0.143,-3.677,0.0779,148.089,4
4461,SLY,Sting In The Tail,Scorpions,spotify:track:6VZLGpuUVZoWQeHyEoOXzC,2010-08-30,316746,1,0.32,0.121,0.53,0.0003,0.282,-5.131,0.0294,104.966,4
4462,Spirit of Rock,Sting In The Tail,Scorpions,spotify:track:1pdefoGUh5WIcDjUJlfuBh,2010-08-30,222746,0,0.561,0.00145,0.953,0.000383,0.0631,-4.129,0.0627,125.071,4
4463,The Best Is Yet to Come,Sting In The Tail,Scorpions,spotify:track:3cCHmPVVeTcsAZvkW0VnUC,2010-08-30,273560,1,0.547,0.0648,0.662,0.0,0.0857,-4.76,0.0276,140.019,4
4464,Raised On Rock,Sting In The Tail,Scorpions,spotify:track:2zyssgjmQtSHgbPGdvnDHQ,2010-04-21,238720,1,0.534,0.00833,0.971,0.00496,0.276,-4.074,0.0777,125.051,4
4465,Sting In The Tail,Sting In The Tail,Scorpions,spotify:track:6TtrYRndCROOvZHI0YprlF,2010-04-21,192920,0,0.558,0.00615,0.953,0.0211,0.183,-4.155,0.0545,148.058,4
4466,Slave Me,Sting In The Tail,Scorpions,spotify:track:34hfTF2c50anSvVcBJpIPc,2010-04-21,165133,0,0.32,0.0218,0.919,0.00057,0.141,-3.436,0.0992,202.003,4
4467,The Good Die Young,Sting In The Tail,Scorpions,spotify:track:2p5taHlAODfIhaGmpomMbC,2010-04-21,314426,1,0.367,0.013,0.832,3.04e-06,0.121,-4.757,0.0442,164.014,4
4468,No Limit,Sting In The Tail,Scorpions,spotify:track:4CyiG8A1eABUqquMgx208k,2010-04-21,203346,1,0.544,0.000262,0.953,0.823,0.231,-4.556,0.0531,140.088,4
4469,Rock Zone,Sting In The Tail,Scorpions,spotify:track:4QYHaFJZ65ZJuFoc5ubGOx,2010-04-21,197706,1,0.418,0.000144,0.988,0.159,0.376,-3.863,0.0825,163.967,4
4470,Lorelei,Sting In The Tail,Scorpions,spotify:track:4y3N8iG9mFc0Ec0OGBsmMd,2010-04-21,272906,1,0.486,0.188,0.519,0.0,0.13,-5.886,0.0284,131.994,4
4471,Turn You On,Sting In The Tail,Scorpions,spotify:track:1kCNQAwjmFkYfElkVKOreZ,2010-04-21,263706,1,0.486,0.00521,0.961,0.0397,0.266,-3.936,0.0636,140.035,4
4472,Let's Rock,Sting In The Tail,Scorpions,spotify:track:0rEYn4ktvMZPOqOZ4rI9Ny,2010-04-21,200613,0,0.507,0.000342,0.924,0.00696,0.143,-3.677,0.0779,148.089,4
4473,SLY,Sting In The Tail,Scorpions,spotify:track:1cBWQmav7d9vYrdjpmiEKA,2010-04-21,316746,1,0.32,0.121,0.53,0.0003,0.282,-5.131,0.0294,104.966,4
4474,Spirit Of Rock,Sting In The Tail,Scorpions,spotify:track:4OHyrtXuYvxTg8liYh2gtH,2010-04-21,222746,0,0.561,0.00145,0.953,0.000383,0.0631,-4.129,0.0627,125.071,4
4475,The Best Is Yet To Come,Sting In The Tail,Scorpions,spotify:track:2cfCG8K8SPh7GQYVO021Yi,2010-04-21,272320,0,0.547,0.0648,0.662,0.0,0.0892,-4.76,0.0276,140.019,4
4476,Thunder And Lightning,Sting In The Tail,Scorpions,spotify:track:6JeqNUDtzHLksCgtAz0WEp,2010-04-21,273453,0,0.366,0.00156,0.908,0.0133,0.399,-4.121,0.0693,150.186,4
4477,Raised on Rock,Sting in the Tail,Scorpions,spotify:track:21wukp6132v5Y165Lxg17H,2010-03-19,238720,36,0.534,0.00833,0.971,0.00496,0.276,-4.074,0.0777,125.051,4
4478,Sting in the Tail,Sting in the Tail,Scorpions,spotify:track:3QAmZaaVkUDAGHD5r8Pkgd,2010-03-19,192920,30,0.558,0.00615,0.953,0.0211,0.183,-4.155,0.0545,148.058,4
4479,Slave Me,Sting in the Tail,Scorpions,spotify:track:1sPQmL7OZgZmH5885nvDEn,2010-03-19,165133,27,0.32,0.0218,0.919,0.00057,0.141,-3.436,0.0992,202.003,4
4480,The Good Die Young,Sting in the Tail,Scorpions,spotify:track:2a29hcaZHQu1hQGeObMPuP,2010-03-19,314426,36,0.367,0.013,0.832,3.04e-06,0.121,-4.757,0.0442,164.014,4
4481,No Limit,Sting in the Tail,Scorpions,spotify:track:7dcIDgKNr0OrmO441mPGQl,2010-03-19,203346,44,0.544,0.000262,0.953,0.823,0.231,-4.556,0.0531,140.088,4
4482,Rock Zone,Sting in the Tail,Scorpions,spotify:track:1wj0a7CdZxx9YN6Wf7dZ6B,2010-03-19,197706,25,0.418,0.000144,0.988,0.159,0.376,-3.863,0.0825,163.967,4
4483,Lorelei,Sting in the Tail,Scorpions,spotify:track:6mwS9ssEVKK7dmVVXwpbv7,2010-03-19,272906,42,0.486,0.188,0.519,0.0,0.13,-5.886,0.0284,131.994,4
4484,Turn You On,Sting in the Tail,Scorpions,spotify:track:3UBuh2nWf4G9eW9nrvQAmi,2010-03-19,263706,27,0.486,0.00521,0.961,0.0397,0.266,-3.936,0.0636,140.035,4
4485,Let's Rock,Sting in the Tail,Scorpions,spotify:track:4p0y0hydpYIWoWMnD3RO7U,2010-03-19,200613,25,0.507,0.000342,0.924,0.00696,0.143,-3.677,0.0779,148.089,4
4486,SLY,Sting in the Tail,Scorpions,spotify:track:251NWV5NpXsGQJ6OR2YjVi,2010-03-19,316746,34,0.32,0.121,0.53,0.0003,0.282,-5.131,0.0294,104.966,4
4487,Spirit of Rock,Sting in the Tail,Scorpions,spotify:track:0kK7KAI3aitJYGN8GLJkkq,2010-03-19,222746,25,0.561,0.00145,0.953,0.000383,0.0631,-4.129,0.0627,125.071,4
4488,The Best Is Yet to Come,Sting in the Tail,Scorpions,spotify:track:4Fw2KBPSaSoZgmqwtqrGIl,2010-03-19,273560,39,0.547,0.0648,0.662,0.0,0.0857,-4.76,0.0276,140.019,4
